,parking,number_domain_keywords_en,number_parking_kewords_en,number_together_in_line_keywords_en,keyword_in_title_en,stemmed_keyword_in_title,presence_of_nav,text_alpha_length,number_frames,number_images,domain_in_title,domain_in_text,in_warninglist,number_redirects,different_final_domain,number_links,number_link_same_domain,average_link_length_same_domain,number_different_link_domains,average_link_length,maximum_link_length,link_to_text_ratio,number_non_link_characters,third_party_requests_ratio,third_party_data_ratio,third_party_html_content_ratio,initial_response_size,initial_response_ratio,kword_auction,kword_domain,kword_regist,kword_price,kword_offer,kword_servic,kword_host,kword_websit,kword_contact,kword_site,kword_transfer,kword_héberge,kword_internet,kword_serveur,kword_découvr,kword_mainten
link_to_text_ratio,-0.17173827998822672,0.01514831031861196,-0.00780327422869959,-0.06560147325160091,-0.174769869333465,-0.15115099996783593,0.2150055248961081,-0.04818976389323043,0.1219539774165661,0.1765834270090248,-0.014215731170547457,0.04088198887404135,-0.09838200250185906,0.14016335200721938,0.029750469572393915,0.26685671247152837,0.2747287928270926,0.0861258261543045,0.278069621712159,0.13557134036889917,0.15264657045640218,1.0,-0.09907939462223352,0.022401693211024688,-0.010402317034952665,0.07336030977624397,0.007380435103472116,-0.18424221071274505,0.05584323852589009,-0.024739620999558214,-0.03127566684668324,0.1068124842862477,0.03593010819696207,-0.04374697596363136,0.025427135296640653,-0.0735348975005745,0.04528951036918954,0.03830365293960143,-0.08268533841862742,0.03377036607792294,-0.018155911546071695,-0.017073912571453184,-0.0022768343641547525,0.01369288874027479
number_non_link_characters,-0.053454963960477664,0.055203141622126285,0.002928794557874075,-0.020461272373068877,-0.02766446206991292,-0.020337021293891974,0.0038549394735567797,0.9945401449012502,0.1399141927170697,0.5206836066067748,-0.01278846156135303,0.06518448769688658,-0.043574097104688465,0.042479115009351136,0.05730497898024335,0.5676830070173999,0.31966345700262927,0.009316963479115209,0.1975133378995593,-0.02330649082709082,0.05077225064917648,-0.09907939462223352,1.0,0.092304983031074,0.08785789501367988,0.0699707042205858,0.2622666689260114,-0.03964600495038761,-0.0056633526814074235,-0.002374754723765652,0.04512788382008922,-0.0006861781515689523,0.019834184303481543,0.38363184802458516,-0.007580162928167865,0.0744832740203044,0.031974542767000846,0.1365402560660476,-0.007544569858874472,-0.006081471989236019,0.28664415289755385,0.7520743894942648,0.04114718781755037,0.0005522961949092581
third_party_requests_ratio,0.04052364819171526,0.14096614181338624,0.10258465821688478,0.17742876904227028,0.03535203988173268,0.07330415015978926,0.22271892514116126,0.10595138174663853,0.30215201308149126,0.07501157252127312,0.0795838074265629,-0.09445369778994711,0.0017111931700980155,0.18016145490375254,0.7382421462884577,0.15297718142706335,0.11759628132705419,0.08235291961274338,0.08326453702118587,0.10383500184533304,0.16389571605527303,0.022401693211024688,0.092304983031074,1.0,0.9313616728987889,0.7957523031636581,-0.06466201076126848,-0.32802919302410793,0.026993082237809926,0.0789648844156917,0.08994078492449044,0.06211022481850866,0.11694787658615478,0.06995671992927152,0.10823720782916661,0.1840795025471856,0.11863710852327894,0.1593511290553912,0.07148616717726976,-0.03151331186043708,0.13685227308111186,0.016897028179449342,0.04214049007013344,0.019719014453042583
third_party_data_ratio,0.06948625800650554,0.12440566231406311,0.06831002694777788,0.1707526230667265,0.04477811945689538,0.07112063272987622,0.17006005880439048,0.09880700808733721,0.2533736857909167,0.05658910082026286,0.10477663118421063,-0.08902512006560694,0.024359075490002966,0.14950185131357024,0.709595721015314,0.13531447406847874,0.10505796293402207,0.09146111806236898,0.06892423776872766,0.09856674325385445,0.14467910009502954,-0.010402317034952665,0.08785789501367988,0.9313616728987889,1.0,0.7588487096054292,-0.10847345076152785,-0.31682458241011724,0.02940438954762316,0.06910210861678873,0.0853123730264775,0.056333732681024054,0.10304272386455413,0.058321136424752965,0.07022270129539902,0.161029709055002,0.11089564033265248,0.14116738775761783,0.06752139212156492,-0.04659015944562876,0.12887772837675932,0.008056842405747593,0.032998149452885865,0.019971881004224527
third_party_html_content_ratio,-0.07429536216457147,0.12906516862818038,0.07257583307839861,0.036222272488360074,-0.0435360817333735,-0.00915791389012987,0.23504839439914343,0.08610596648464147,0.327328318805275,0.08345077456938084,0.0032859157852433703,-0.12001299740671814,-0.1387155251986304,0.1588337338389351,0.90126199757427,0.16638217702449554,0.1258833270676859,0.06966874949310078,0.10456114684072612,0.06336145625934424,0.14572252634771776,0.07336030977624397,0.0699707042205858,0.7957523031636581,0.7588487096054292,1.0,-0.1341994693692815,-0.24504882729951843,0.031444536228138545,0.032539775430273345,0.10179187434485087,0.059500235449629194,0.11366391698385173,0.06032661253274616,0.10708470156744261,0.16028910451483433,0.14135481177838582,0.15131637195845662,-0.024127923120635837,-0.03913445637602454,0.15561228456159523,0.01799330851166228,0.05518718611567985,0.037648645813600626
initial_response_size,0.0816083930254272,0.0041367116283271554,0.14562423895393464,0.016839617454951366,0.04525944852969019,0.04218594710627002,-0.056939700361733535,0.24985144492971662,-0.015804843738998795,0.1859215717745121,0.0035889789133498294,0.08930909997348833,0.11305484742712406,0.037352723735133014,-0.1364593804790706,0.04149465975420353,0.008822771611238275,0.024760288385214647,0.024461886183382707,0.0632603911577365,0.03937272308476648,0.007380435103472116,0.2622666689260114,-0.06466201076126848,-0.10847345076152785,-0.1341994693692815,1.0,0.16337818860031528,0.01103924258804,0.053035572452535,-0.03642565183163627,-0.023129112092960067,-0.017645393973736847,0.17612464289621627,0.1447092841999796,0.05376352723952382,0.0861494060149142,0.02873024509249583,-0.012493358490274173,-0.004992874510387302,-0.007242009683128238,-0.006615545543422857,-0.009704376201371375,-0.024978149039474085
initial_response_ratio,0.10817016202797178,-0.04840421799945732,0.044548758763017164,-0.05800685090191366,0.0821184378095322,0.03819646781188326,-0.22681881381726646,-0.05029254321674893,-0.150566839461539,-0.10196507157839871,-0.05057401681667031,-0.09196412020836826,0.1269718964445561,-0.07939017950875614,-0.19187492532362274,-0.12009742735544751,-0.0949912269158409,-0.054675458246620914,-0.06788720254555528,-0.06134990626321752,-0.10437854158074363,-0.18424221071274505,-0.03964600495038761,-0.32802919302410793,-0.31682458241011724,-0.24504882729951843,0.16337818860031528,1.0,-0.009197706214191335,0.011692201000129307,-0.059768264715248945,-0.036406653015393156,-0.039507887963172526,-0.02901171761067058,0.04778837690179184,-0.026755827146438062,-0.059827991751252294,-0.06506195989380933,-0.03722718391796296,-0.0076717586378589105,-0.06925971764632893,-0.010033717412815472,-0.014284572933167504,-0.025463632384503596
kword_auction,-0.013222830493473869,0.023392625309723518,0.02835933221528452,0.09568622196024289,-0.006617879914048299,-0.006715573895840798,0.037275394875792546,-0.0038474938082922266,0.079267446062933,0.013409407107123315,-0.016276131469734348,0.0456489912400959,-0.011554600571045322,0.013318870287705082,-0.02386913894890199,0.005686108777629956,0.040973338710097874,0.013872536226712662,-0.010916743760418799,0.036062617981968303,0.013237517042400206,0.05584323852589009,-0.0056633526814074235,0.026993082237809926,0.02940438954762316,0.031444536228138545,0.01103924258804,-0.009197706214191335,1.0,0.029973202096115335,0.02279356362764332,-0.005622208849944343,-0.006079480254540508,0.0050824378782984,0.0077192173784504615,-0.00804903585798196,-0.004258896778734377,0.01709190498296838,0.009271008724827277,-0.001426687214500716,-0.01047016876156624,-0.0018552507933051843,-0.0026358105087493436,-0.004496706730145304
kword_domain,0.0904217111564613,0.32076180022060624,0.16987781940830082,0.24075296972408897,0.07514998359452174,0.07108531030039106,-0.054167257770917195,-0.0032626708205599083,0.08880698958646722,0.03287457790419868,0.07355921261257865,0.015503317045389464,0.0967110870495241,0.018693557556195686,0.03491733653808362,-0.0020758444977260135,0.005690673374953848,0.00965889071038981,-0.004903935124925374,0.030730854788532918,0.04997997688136347,-0.024739620999558214,-0.002374754723765652,0.0789648844156917,0.06910210861678873,0.032539775430273345,0.053035572452535,0.011692201000129307,0.029973202096115335,1.0,0.06582434973943875,0.09846816719908494,0.08974485582853815,0.05997127544673931,0.14890193206142754,0.25457157279189113,0.04713648017918399,0.2684215899228897,0.12911508270692892,0.004113731246113662,0.04130323163980452,0.001668903882838208,0.009936530007109855,-0.006582536899005748
kword_regist,-0.06063835699755933,0.29118032070436173,0.2928037398196619,0.22926620130619152,-0.01119923342139983,-0.0036998047732310843,0.07570910303575638,0.04854749251160326,0.051204576602873655,0.045868284206674374,0.0024169873710024278,-0.010345066481563867,-0.051891570608355614,-0.009731594320675371,0.11965672873188024,0.05523131110221045,0.03090965275546257,-0.008579127903032316,0.012209412346556354,-0.00825316684861858,0.028903431053458883,-0.03127566684668324,0.04512788382008922,0.08994078492449044,0.0853123730264775,0.10179187434485087,-0.03642565183163627,-0.059768264715248945,0.02279356362764332,0.06582434973943875,1.0,0.2861524707068339,0.07334115591447453,0.20454757062655798,0.04219422268488912,0.20385067566074314,0.21905970470771138,0.245068589984923,0.44961699889441226,0.0019219490745223638,0.10888502261269052,0.023197994014119597,-0.011866112979506757,0.12649471225875794
kword_price,-0.04453403095773934,0.18941177428249245,0.47954488238710813,0.19757598064956788,-0.03830149501343159,-0.037556054124279606,0.07508396240484409,0.013213157168967874,0.06801184275428267,0.13860078036333032,0.02834160939430031,-0.015360503185861046,-0.03373887294275164,0.01800560203695321,0.0725691417943196,0.09203866253303512,0.1268156518206941,0.010752306912840962,0.04505015050999051,0.02178192634856458,0.049990470724646074,0.1068124842862477,-0.0006861781515689523,0.06211022481850866,0.056333732681024054,0.059500235449629194,-0.023129112092960067,-0.036406653015393156,-0.005622208849944343,0.09846816719908494,0.2861524707068339,1.0,0.23022530298409394,0.028842938976762718,0.06250874013856009,0.09017610592827646,0.1089670934725849,0.1897347285346427,0.12685264601729612,-0.005518856253278494,0.015721526653228617,-0.00350869081811362,-0.007976357128009011,0.01274004577588007
kword_offer,-0.0271255706102275,0.21415628846722062,0.23243254996135718,0.17533680536977134,0.062310377772143974,0.016911562793654977,0.09232048885238592,0.03284230507844164,0.05009570485158072,0.057518277014868405,0.025066448131260965,-0.024760470439388033,-0.014216733813310883,0.038750424608579234,0.126153890208701,0.1157446420060989,0.09710278023735157,0.010261684659979047,0.08103185312838401,0.033603474934801536,0.06564545386506027,0.03593010819696207,0.019834184303481543,0.11694787658615478,0.10304272386455413,0.11366391698385173,-0.017645393973736847,-0.039507887963172526,-0.006079480254540508,0.08974485582853815,0.07334115591447453,0.23022530298409394,1.0,0.011030605934929553,0.11694457782987543,0.047332171135066846,0.0680558330056874,0.4368674563693758,0.08884189875646475,-0.00604444313465174,0.03664196248340501,0.00834101092468131,-0.005225037991463854,0.1291938805240219
kword_servic,-0.03268732812866774,0.6942895231234888,0.05915655972664351,0.10863582747343521,-0.003663995525092159,0.004366242560063373,0.03475933074530013,0.37390173826755907,0.11010362222946397,0.1780372163132151,-0.026235708429721158,0.08558196562700894,-0.023919246342301782,0.027947442374314492,0.04500370444747872,0.14594585560922094,0.10977343264609413,0.0023416844375986224,0.05490223115873482,0.0027163177491249576,0.06629394592263645,-0.04374697596363136,0.38363184802458516,0.06995671992927152,0.058321136424752965,0.06032661253274616,0.17612464289621627,-0.02901171761067058,0.0050824378782984,0.05997127544673931,0.20454757062655798,0.028842938976762718,0.011030605934929553,1.0,0.03787346547351472,0.041071972070466874,0.07978531893535737,0.5276208593058164,0.013811869462050397,-0.004573771714987818,0.11390720336834297,0.20886068904318542,0.005252584343818276,0.009631622915532077
kword_host,-0.0005068417277905206,0.13686702455909325,0.2775443435729521,0.10663604707648082,0.04578999099568105,0.04953854253233648,0.014580225160990922,-0.004786151126804818,0.0859690193716209,0.02784581997491285,-0.04632127070129316,-0.08479629042441125,0.021885837812842347,-0.0007268185157284573,0.12436785422760559,0.012984381995038017,-0.0013499995073593882,0.006941887923457162,0.03736893526247711,0.03012433802885313,0.02804851183504976,0.025427135296640653,-0.007580162928167865,0.10823720782916661,0.07022270129539902,0.10708470156744261,0.1447092841999796,0.04778837690179184,0.0077192173784504615,0.14890193206142754,0.04219422268488912,0.06250874013856009,0.11694457782987543,0.03787346547351472,1.0,0.13274304304084852,0.09561837871917402,0.139442183251411,0.02092421137284574,-0.007653490818315374,0.17876132493310412,-0.006197270160201887,0.1394573779310733,-0.006224206347320807
kword_websit,-0.054892675977834274,0.2511875527982777,0.1786959435116177,0.14218084295098854,0.1339975765705963,0.14558907830118092,0.06896057948912078,0.08411445899515582,0.1856407616322175,0.04168133535502115,-0.031027168852473534,0.048521725589703905,-0.03654581705844876,0.024004975230855676,0.16342614063120992,0.14227177135069433,0.06586727358882176,0.01577726598557785,0.0924049645883574,0.01884675355700522,0.046258871189456215,-0.0735348975005745,0.0744832740203044,0.1840795025471856,0.161029709055002,0.16028910451483433,0.05376352723952382,-0.026755827146438062,-0.00804903585798196,0.25457157279189113,0.20385067566074314,0.09017610592827646,0.047332171135066846,0.041071972070466874,0.13274304304084852,1.0,0.15115358095414927,0.29141968147636904,0.1862627184490258,-0.006802545863565334,0.13789295476630734,0.003813260409017313,-0.0062728607406566965,0.06390360318993472
kword_contact,-0.06827855322380243,0.1426847194236574,0.15482785515623265,0.15963614470811457,-0.022403618836630147,-0.01801202800838994,0.1310037913743159,0.03769710924608577,0.08048144731478873,0.09248089656333675,-0.055287840384367945,0.01807354329903013,-0.05669373179458999,0.00822645000634618,0.15271981639700358,0.080695804549867,0.07423484870510043,-0.007407903701649238,0.04294172658430764,-0.006319210459205015,0.021419698872255113,0.04528951036918954,0.031974542767000846,0.11863710852327894,0.11089564033265248,0.14135481177838582,0.0861494060149142,-0.059827991751252294,-0.004258896778734377,0.04713648017918399,0.21905970470771138,0.1089670934725849,0.0680558330056874,0.07978531893535737,0.09561837871917402,0.15115358095414927,1.0,0.1508230314690922,0.07071203480947717,-0.012533890540554957,0.1094058493535425,0.021705855055264855,0.01222726415067504,0.0987910515790412
kword_site,-0.07577035523651561,0.803543816634944,0.22832909887116207,0.2609055906869435,0.019622776223039803,0.02690387725059764,0.13500219082029305,0.1428172227975506,0.21154625908654287,0.11220150288664346,-0.030791567297961057,-0.02035466064640274,-0.05419866075778655,0.0449454770858125,0.15981968322053178,0.14301062931897668,0.10375768334409538,0.011689183781603456,0.07528767093025811,0.028705501794639862,0.11050822301817098,0.03830365293960143,0.1365402560660476,0.1593511290553912,0.14116738775761783,0.15131637195845662,0.02873024509249583,-0.06506195989380933,0.01709190498296838,0.2684215899228897,0.245068589984923,0.1897347285346427,0.4368674563693758,0.5276208593058164,0.139442183251411,0.29141968147636904,0.1508230314690922,1.0,0.06883592407837243,-0.010408749295218329,0.08788788072084279,0.05373474701618075,0.05528296153189172,0.028112105526027234
kword_transfer,0.08521083061532143,0.07242538215256707,0.10827720115311011,0.2776805069869266,0.0982094737624354,0.12977925977396995,-0.04139205300514249,-0.010651684465504756,0.004954075271521853,-0.002698560100557178,0.10416436429745919,-0.039096404047082534,0.10636231799367069,-0.02509910294442849,0.001487942056271799,-0.03211305979081875,-0.022365166393140613,0.004554019792505991,-0.01008673821469325,-0.011936794732148896,0.0009004855246951602,-0.08268533841862742,-0.007544569858874472,0.07148616717726976,0.06752139212156492,-0.024127923120635837,-0.012493358490274173,-0.03722718391796296,0.009271008724827277,0.12911508270692892,0.44961699889441226,0.12685264601729612,0.08884189875646475,0.013811869462050397,0.02092421137284574,0.1862627184490258,0.07071203480947717,0.06883592407837243,1.0,0.0018961494931823096,0.12214248973027458,-0.005205043582605167,-0.0049370910574721896,0.11559246751548864
kword_héberge,0.09978584614765823,-0.007622660389367324,-0.008074971140764905,-0.017221119683376564,-0.011910235415141216,-0.012266363510437403,-0.03488365631992116,-0.00732270158919358,-0.023557731317699997,-0.01454005387118916,-0.013573549026985808,-0.025497815680327482,-0.009450294569304376,-0.013467317235438706,-0.030891019531772677,-0.01876852168682466,-0.014504078803357369,-0.011749371591995803,-0.01322177541045798,0.04515778513293548,0.002230902434584083,0.03377036607792294,-0.006081471989236019,-0.03151331186043708,-0.04659015944562876,-0.03913445637602454,-0.004992874510387302,-0.0076717586378589105,-0.001426687214500716,0.004113731246113662,0.0019219490745223638,-0.005518856253278494,-0.00604444313465174,-0.004573771714987818,-0.007653490818315374,-0.006802545863565334,-0.012533890540554957,-0.010408749295218329,0.0018961494931823096,1.0,0.017161379858248574,0.3704563619928334,0.07655315123585443,-0.005918775166776687
kword_internet,-0.07941751421154152,0.05272043215895605,0.0807039885499744,0.06026591724395716,-0.049541978854796435,0.0856372055609436,0.0650994218133046,0.30722259267575924,0.18275778048484628,0.15994955893750679,0.044869284691873394,-0.0003001428727617373,-0.06581602485399558,0.04063599674443664,0.15617162538664434,0.3192841642089559,0.13212711885099732,-0.0012641097521507887,0.23939079625601462,-0.03289879501785934,0.014038777577700681,-0.018155911546071695,0.28664415289755385,0.13685227308111186,0.12887772837675932,0.15561228456159523,-0.007242009683128238,-0.06925971764632893,-0.01047016876156624,0.04130323163980452,0.10888502261269052,0.015721526653228617,0.03664196248340501,0.11390720336834297,0.17876132493310412,0.13789295476630734,0.1094058493535425,0.08788788072084279,0.12214248973027458,0.017161379858248574,1.0,0.21769972357473977,0.033910664922904635,0.024941735149675893
kword_serveur,0.02621279712335126,0.014420075642874751,-0.008506387982403016,-0.02239418397351304,-0.01548795943343836,-0.015951065098507154,-0.04536238245014892,0.754122268223813,0.010605551630875064,0.454851637058109,-0.01765091699451099,0.03303368976950146,-0.012289075221582717,-0.010619499442563919,0.023608655348951825,0.433044540554009,0.24744997905606628,0.003108793910052457,0.18406859722426389,0.015458324642737215,0.023441197622704926,-0.017073912571453184,0.7520743894942648,0.016897028179449342,0.008056842405747593,0.01799330851166228,-0.006615545543422857,-0.010033717412815472,-0.0018552507933051843,0.001668903882838208,0.023197994014119597,-0.00350869081811362,0.00834101092468131,0.20886068904318542,-0.006197270160201887,0.003813260409017313,0.021705855055264855,0.05373474701618075,-0.005205043582605167,0.3704563619928334,0.21769972357473977,1.0,0.0629945907613979,-0.007696720214458721
kword_découvr,-0.012839867899712925,0.03754338910409723,0.010821940939155178,0.0649860553333556,-0.022004209016406026,-0.02266215714021466,0.03493812876908024,0.04395622088817212,0.04461226316024152,0.07463074138133872,-0.025077187769481923,-0.04430614967762393,-0.017459458165304,0.0013739435394725787,0.05629112500740526,0.07092493380811503,-0.009640424348420093,0.001930838008932505,0.07728411234162344,0.007320525248709646,0.043707780866754954,-0.0022768343641547525,0.04114718781755037,0.04214049007013344,0.032998149452885865,0.05518718611567985,-0.009704376201371375,-0.014284572933167504,-0.0026358105087493436,0.009936530007109855,-0.011866112979506757,-0.007976357128009011,-0.005225037991463854,0.005252584343818276,0.1394573779310733,-0.0062728607406566965,0.01222726415067504,0.05528296153189172,-0.0049370910574721896,0.07655315123585443,0.033910664922904635,0.0629945907613979,1.0,0.024818091439418617
kword_mainten,-0.050874962570445915,0.019887873832192586,0.03604514443168911,0.04776320324531039,0.04773150137764363,-0.013437047367080374,0.03257772240324272,0.015694364649656053,0.014538256480668301,0.00634861296848624,-0.06131448070113116,-0.05380516853308987,-0.042903929881281444,0.039843948785668985,0.05124487999036538,0.09520800016840726,0.0752520701119116,-0.002965625246780943,0.07702531467305508,0.005054864484071989,0.005931562859429019,0.01369288874027479,0.0005522961949092581,0.019719014453042583,0.019971881004224527,0.037648645813600626,-0.024978149039474085,-0.025463632384503596,-0.004496706730145304,-0.006582536899005748,0.12649471225875794,0.01274004577588007,0.1291938805240219,0.009631622915532077,-0.006224206347320807,0.06390360318993472,0.0987910515790412,0.028112105526027234,0.11559246751548864,-0.005918775166776687,0.024941735149675893,-0.007696720214458721,0.024818091439418617,1.0
